,Unnamed: 0,name,domain,logo_url,homepage_url
528,528,'Arresto BioSciences','arresto.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/4868/114868v1-max-250x250.png','http://www.arresto.com'
529,529,'Intelect Medical','intelectmedical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/6332/116332v1-max-250x250.png','http://www.intelectmedical.com'
530,530,'NextWave Pharmaceuticals','nextwavepharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/6922/116922v1-max-250x250.jpg','http://www.nextwavepharma.com'
531,531,'Inoveon','inoveon.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/6937/116937v1-max-250x250.png','http://www.inoveon.com'
532,532,'CPEX Pharmaceuticals','cpexpharm.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/7576/117576v1-max-250x250.jpg','http://www.cpexpharm.com'
533,533,'AMSplus','amsplus.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/7998/117998v1-max-250x250.jpg','http://www.amsplus.com'
534,534,'CarePoint Partners','carepointpartners.com',,'http://www.carepointpartners.com'
535,535,'Genzyme','genzyme.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/9036/119036v1-max-250x250.png','http://www.genzyme.com'
536,536,'CyDex Pharmaceuticals','cydexpharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/9169/119169v1-max-250x250.png','http://www.cydexpharma.com'
537,537,'Avecia','avecia.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/0470/120470v1-max-250x250.jpg','http://www.avecia.com'
538,538,'Optimer Pharmaceuticals','optimerpharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/0933/120933v1-max-250x250.png','http://www.optimerpharma.com'
539,539,'ProStrakan','prostrakan.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/3501/123501v1-max-250x250.jpg','http://www.prostrakan.com'
540,540,'CTI Molecular Imaging','ctimi.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/7993/127993v2-max-250x250.png','http://www.ctimi.com'
541,541,'Plexxikon','plexxikon.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/4532/124532v1-max-250x250.png','http://www.plexxikon.com'
542,542,'BIOCIUS Life Sciences','biocius.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/4562/124562v1-max-250x250.png','http://www.biocius.com'
543,543,'Core Essence Orthopaedics','ceortho.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/7170/127170v1-max-250x250.jpg','http://www.ceortho.com'
544,544,'ChemGenex Pharmaceuticals','chemgenex.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/8368/128368v1-max-250x250.png','http://www.chemgenex.com'
545,545,'Apthera','apthera.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/8719/128719v1-max-250x250.jpg','http://www.apthera.com'
546,546,'Athena Diagnostics','athenadiagnostics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/9276/129276v2-max-250x250.jpg','http://www.athenadiagnostics.com'
547,547,'Astex','astex-therapeutics.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0012/9731/129731v1-max-250x250.jpg','http://www.astex-therapeutics.com'
548,548,'Boston Biomedical','bostonbiomedical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0013/0137/130137v3-max-250x250.jpg','http://www.bostonbiomedical.com'
549,549,'Cellectar',,,
550,550,'Surface Logix','surfacelogix.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0013/0156/130156v1-max-250x250.jpg','http://www.surfacelogix.com'
551,551,'Prism Pharmaceuticals','prismpharma.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0013/1096/131096v1-max-250x250.png','http://www.prismpharma.com'
552,552,'NovaMed Pharmaceuticals','novamed.com.cn','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0013/1268/131268v1-max-250x250.png','http://www.novamed.com.cn'
553,553,'Mithridion','mithridion.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0013/5650/135650v1-max-250x250.png','http://www.mithridion.com'
554,554,'Oncofactor Corporation','oncofactor.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0024/6538/246538v1-max-250x250.jpg','http://oncofactor.com'
555,555,'Neighborhood Diabetes','sugartest.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0013/7977/137977v1-max-250x250.png','http://www.sugartest.com'
556,556,'Dexela','dexela.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0013/8978/138978v1-max-250x250.jpg','http://www.dexela.com'
557,557,'Sophion Bioscience','sophion.dk','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/2842/142842v1-max-250x250.png','http://www.sophion.dk'
558,558,'Avila Therapeutics','avilatx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/3663/143663v1-max-250x250.jpg','http://www.avilatx.com'
559,559,'Amorcyte','amorcyte.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/4333/144333v1-max-250x250.png','http://www.amorcyte.com'
560,560,'Webmedx','corpweb.webmedx.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/4339/144339v1-max-250x250.png','http://corpweb.webmedx.com'
561,561,'Amira Pharmaceuticals','amirapharm.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/5659/145659v1-max-250x250.jpg','http://www.amirapharm.com'
562,562,'Proxsys','proxsyscorp.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/5730/145730v1-max-250x250.jpg','http://www.proxsyscorp.com'
563,563,'Mosaic Biosciences','mosaicbio.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/5732/145732v1-max-250x250.jpg','http://mosaicbio.com'
564,564,'Nexus Biosystems','nexusbio.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/6322/146322v1-max-250x250.png','http://www.nexusbio.com'
565,565,'Carmel Pharma','phaseal.com',,'http://phaseal.com'
566,566,'Labopharm','labopharm.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0014/9976/149976v1-max-250x250.png','http://www.labopharm.com'
567,567,'NeuroDyne Medical','neurodynemedical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0015/1174/151174v1-max-250x250.jpg','http://www.neurodynemedical.com'
568,568,'Concentric Medical','concentric-medical.com','http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0015/2194/152194v1-max-250x250.jpg','http://www.concentric-medical.com'
569,569,'Symbyo Dental','symbyodental.com',,'http://www.SymbyoDental.com'
