,Unnamed: 0,0,1,2,deviation,strategy_prediction
1436,1436,1.3,1.9,3.3,3.5,True
1437,1437,1.3,1.9,3.5,3.7,True
1438,1438,1.3,1.9,3.7,3.9,True
1439,1439,1.3,1.9,3.9,4.1,True
1440,1440,1.3,2.1,0.5,1.9,True
1441,1441,1.3,2.1,0.7,1.7000000000000002,True
1442,1442,1.3,2.1,0.9,1.5,True
1443,1443,1.3,2.1,1.1,1.5000000000000002,True
1444,1444,1.3,2.1,1.3,1.7000000000000002,True
1445,1445,1.3,2.1,1.5,1.9,True
1446,1446,1.3,2.1,1.7,2.1,True
1447,1447,1.3,2.1,1.9,2.3,True
1448,1448,1.3,2.1,2.1,2.5,True
1449,1449,1.3,2.1,2.3,2.7,True
1450,1450,1.3,2.1,2.5,2.9000000000000004,True
1451,1451,1.3,2.1,2.7,3.1000000000000005,True
1452,1452,1.3,2.1,2.9,3.3,True
1453,1453,1.3,2.1,3.1,3.5,True
1454,1454,1.3,2.1,3.3,3.7,True
1455,1455,1.3,2.1,3.5,3.9,True
1456,1456,1.3,2.1,3.7,4.1000000000000005,True
1457,1457,1.3,2.1,3.9,4.3,True
1458,1458,1.3,2.3,0.5,2.1,True
1459,1459,1.3,2.3,0.7,1.9,True
1460,1460,1.3,2.3,0.9,1.6999999999999995,True
1461,1461,1.3,2.3,1.1,1.7,True
1462,1462,1.3,2.3,1.3,1.9,True
1463,1463,1.3,2.3,1.5,2.1,True
1464,1464,1.3,2.3,1.7,2.3,True
1465,1465,1.3,2.3,1.9,2.5,True
1466,1466,1.3,2.3,2.1,2.7,True
1467,1467,1.3,2.3,2.3,2.8999999999999995,True
1468,1468,1.3,2.3,2.5,3.1,True
1469,1469,1.3,2.3,2.7,3.3,True
1470,1470,1.3,2.3,2.9,3.5,True
1471,1471,1.3,2.3,3.1,3.7,True
1472,1472,1.3,2.3,3.3,3.9,True
1473,1473,1.3,2.3,3.5,4.1,True
1474,1474,1.3,2.3,3.7,4.3,True
1475,1475,1.3,2.3,3.9,4.5,True
1476,1476,1.3,2.5,0.5,2.3,True
1477,1477,1.3,2.5,0.7,2.1,True
1478,1478,1.3,2.5,0.9,1.9,True
1479,1479,1.3,2.5,1.1,1.9,True
1480,1480,1.3,2.5,1.3,2.1,True
1481,1481,1.3,2.5,1.5,2.3,True
1482,1482,1.3,2.5,1.7,2.5,True
1483,1483,1.3,2.5,1.9,2.7,True
1484,1484,1.3,2.5,2.1,2.9000000000000004,True
1485,1485,1.3,2.5,2.3,3.1,True
1486,1486,1.3,2.5,2.5,3.3,True
1487,1487,1.3,2.5,2.7,3.5,True
1488,1488,1.3,2.5,2.9,3.7,True
1489,1489,1.3,2.5,3.1,3.9,True
1490,1490,1.3,2.5,3.3,4.1,True
1491,1491,1.3,2.5,3.5,4.3,True
1492,1492,1.3,2.5,3.7,4.5,True
1493,1493,1.3,2.5,3.9,4.7,True
1494,1494,1.3,2.7,0.5,2.5,True
1495,1495,1.3,2.7,0.7,2.3,True
1496,1496,1.3,2.7,0.9,2.1,True
1497,1497,1.3,2.7,1.1,2.1,True
1498,1498,1.3,2.7,1.3,2.3,True
1499,1499,1.3,2.7,1.5,2.5,True
1500,1500,1.3,2.7,1.7,2.7,True
1501,1501,1.3,2.7,1.9,2.9,True
1502,1502,1.3,2.7,2.1,3.1,True
1503,1503,1.3,2.7,2.3,3.3,True
1504,1504,1.3,2.7,2.5,3.5,True
1505,1505,1.3,2.7,2.7,3.7,True
1506,1506,1.3,2.7,2.9,3.9,True
1507,1507,1.3,2.7,3.1,4.1,True
1508,1508,1.3,2.7,3.3,4.3,True
1509,1509,1.3,2.7,3.5,4.5,True
1510,1510,1.3,2.7,3.7,4.7,True
1511,1511,1.3,2.7,3.9,4.9,True
1512,1512,1.3,2.9,0.5,2.7,True
1513,1513,1.3,2.9,0.7,2.5,True
1514,1514,1.3,2.9,0.9,2.3000000000000003,True
1515,1515,1.3,2.9,1.1,2.3000000000000003,True
1516,1516,1.3,2.9,1.3,2.5,True
1517,1517,1.3,2.9,1.5,2.7,True
1518,1518,1.3,2.9,1.7,2.9000000000000004,True
1519,1519,1.3,2.9,1.9,3.1,True
1520,1520,1.3,2.9,2.1,3.3000000000000003,True
1521,1521,1.3,2.9,2.3,3.5,True
1522,1522,1.3,2.9,2.5,3.7,True
1523,1523,1.3,2.9,2.7,3.9,True
1524,1524,1.3,2.9,2.9,4.1,True
1525,1525,1.3,2.9,3.1,4.300000000000002,True
1526,1526,1.3,2.9,3.3,4.5,True
1527,1527,1.3,2.9,3.5,4.7,True
1528,1528,1.3,2.9,3.7,4.9,True
1529,1529,1.3,2.9,3.9,5.1,True
1530,1530,1.3,3.1,0.5,2.9000000000000004,True
1531,1531,1.3,3.1,0.7,2.7,True
1532,1532,1.3,3.1,0.9,2.5000000000000004,True
1533,1533,1.3,3.1,1.1,2.5000000000000004,True
1534,1534,1.3,3.1,1.3,2.7,True
1535,1535,1.3,3.1,1.5,2.9000000000000004,True
1536,1536,1.3,3.1,1.7,3.1000000000000005,True
1537,1537,1.3,3.1,1.9,3.3000000000000003,True
1538,1538,1.3,3.1,2.1,3.5000000000000004,True
1539,1539,1.3,3.1,2.3,3.7,True
1540,1540,1.3,3.1,2.5,3.9,True
1541,1541,1.3,3.1,2.7,4.1000000000000005,True
1542,1542,1.3,3.1,2.9,4.300000000000002,True
1543,1543,1.3,3.1,3.1,4.5,True
1544,1544,1.3,3.1,3.3,4.7,True
1545,1545,1.3,3.1,3.5,4.9,True
1546,1546,1.3,3.1,3.7,5.1000000000000005,True
1547,1547,1.3,3.1,3.9,5.300000000000002,True
1548,1548,1.3,3.3,0.5,3.1,True
1549,1549,1.3,3.3,0.7,2.8999999999999995,True
1550,1550,1.3,3.3,0.9,2.7,True
1551,1551,1.3,3.3,1.1,2.7,True
1552,1552,1.3,3.3,1.3,2.8999999999999995,True
1553,1553,1.3,3.3,1.5,3.1,True
1554,1554,1.3,3.3,1.7,3.3,True
1555,1555,1.3,3.3,1.9,3.5,True
1556,1556,1.3,3.3,2.1,3.7,True
1557,1557,1.3,3.3,2.3,3.9,True
1558,1558,1.3,3.3,2.5,4.1,True
1559,1559,1.3,3.3,2.7,4.3,True
1560,1560,1.3,3.3,2.9,4.5,True
1561,1561,1.3,3.3,3.1,4.699999999999998,True
1562,1562,1.3,3.3,3.3,4.9,True
1563,1563,1.3,3.3,3.5,5.1,True
1564,1564,1.3,3.3,3.7,5.3,True
1565,1565,1.3,3.3,3.9,5.5,True
1566,1566,1.3,3.5,0.5,3.3,True
1567,1567,1.3,3.5,0.7,3.1,True
1568,1568,1.3,3.5,0.9,2.9,True
1569,1569,1.3,3.5,1.1,2.9,True
1570,1570,1.3,3.5,1.3,3.1,True
1571,1571,1.3,3.5,1.5,3.3,True
1572,1572,1.3,3.5,1.7,3.5,True
1573,1573,1.3,3.5,1.9,3.7,True
1574,1574,1.3,3.5,2.1,3.9,True
1575,1575,1.3,3.5,2.3,4.1,True
1576,1576,1.3,3.5,2.5,4.3,True
1577,1577,1.3,3.5,2.7,4.5,True
1578,1578,1.3,3.5,2.9,4.699999999999998,True
1579,1579,1.3,3.5,3.1,4.9,True
1580,1580,1.3,3.5,3.3,5.1,True
1581,1581,1.3,3.5,3.5,5.3,True
1582,1582,1.3,3.5,3.7,5.5,True
1583,1583,1.3,3.5,3.9,5.699999999999998,True
1584,1584,1.3,3.7,0.5,3.5,True
1585,1585,1.3,3.7,0.7,3.3,True
1586,1586,1.3,3.7,0.9,3.1,True
1587,1587,1.3,3.7,1.1,3.1,True
1588,1588,1.3,3.7,1.3,3.3,True
1589,1589,1.3,3.7,1.5,3.5,True
1590,1590,1.3,3.7,1.7,3.7,True
1591,1591,1.3,3.7,1.9,3.9,True
1592,1592,1.3,3.7,2.1,4.1,True
1593,1593,1.3,3.7,2.3,4.3,True
1594,1594,1.3,3.7,2.5,4.5,True
1595,1595,1.3,3.7,2.7,4.7,True
1596,1596,1.3,3.7,2.9,4.9,True
1597,1597,1.3,3.7,3.1,5.1,True
1598,1598,1.3,3.7,3.3,5.3,True
1599,1599,1.3,3.7,3.5,5.5,True
1600,1600,1.3,3.7,3.7,5.7,True
1601,1601,1.3,3.7,3.9,5.9,True
1602,1602,1.3,3.9,0.5,3.7,True
1603,1603,1.3,3.9,0.7,3.5,True
1604,1604,1.3,3.9,0.9,3.3000000000000003,True
1605,1605,1.3,3.9,1.1,3.3000000000000003,True
1606,1606,1.3,3.9,1.3,3.5,True
1607,1607,1.3,3.9,1.5,3.7,True
1608,1608,1.3,3.9,1.7,3.9,True
1609,1609,1.3,3.9,1.9,4.1,True
1610,1610,1.3,3.9,2.1,4.300000000000002,True
1611,1611,1.3,3.9,2.3,4.5,True
1612,1612,1.3,3.9,2.5,4.7,True
1613,1613,1.3,3.9,2.7,4.9,True
1614,1614,1.3,3.9,2.9,5.1,True
1615,1615,1.3,3.9,3.1,5.300000000000002,True
1616,1616,1.3,3.9,3.3,5.5,True
1617,1617,1.3,3.9,3.5,5.7,True
1618,1618,1.3,3.9,3.7,5.9,True
1619,1619,1.3,3.9,3.9,6.1,True
1620,1620,1.5,0.5,0.5,1.5,True
1621,1621,1.5,0.5,0.7,1.3,True
1622,1622,1.5,0.5,0.9,1.1,True
1623,1623,1.5,0.5,1.1,1.1,True
1624,1624,1.5,0.5,1.3,1.3,True
1625,1625,1.5,0.5,1.5,1.5,True
1626,1626,1.5,0.5,1.7,1.7,True
1627,1627,1.5,0.5,1.9,1.9,True
1628,1628,1.5,0.5,2.1,2.1,True
1629,1629,1.5,0.5,2.3,2.3,True
1630,1630,1.5,0.5,2.5,2.5,True
1631,1631,1.5,0.5,2.7,2.7,True
1632,1632,1.5,0.5,2.9,2.9,True
1633,1633,1.5,0.5,3.1,3.1,True
1634,1634,1.5,0.5,3.3,3.3,True
1635,1635,1.5,0.5,3.5,3.5,True
1636,1636,1.5,0.5,3.7,3.7,True
1637,1637,1.5,0.5,3.9,3.9,True
1638,1638,1.5,0.7,0.5,1.3,True
1639,1639,1.5,0.7,0.7,1.1,True
1640,1640,1.5,0.7,0.9,0.9,True
1641,1641,1.5,0.7,1.1,0.9000000000000001,True
1642,1642,1.5,0.7,1.3,1.1,True
1643,1643,1.5,0.7,1.5,1.3,True
1644,1644,1.5,0.7,1.7,1.5,True
1645,1645,1.5,0.7,1.9,1.7,True
1646,1646,1.5,0.7,2.1,1.9,True
1647,1647,1.5,0.7,2.3,2.1,True
1648,1648,1.5,0.7,2.5,2.3,True
1649,1649,1.5,0.7,2.7,2.5,True
1650,1650,1.5,0.7,2.9,2.7,True
1651,1651,1.5,0.7,3.1,2.9000000000000004,True
1652,1652,1.5,0.7,3.3,3.1,True
1653,1653,1.5,0.7,3.5,3.3,True
1654,1654,1.5,0.7,3.7,3.5,True
1655,1655,1.5,0.7,3.9,3.7,True
1656,1656,1.5,0.9,0.5,1.1,True
1657,1657,1.5,0.9,0.7,0.9,True
1658,1658,1.5,0.9,0.9,0.7,True
1659,1659,1.5,0.9,1.1,0.7000000000000001,True
1660,1660,1.5,0.9,1.3,0.9,True
1661,1661,1.5,0.9,1.5,1.1,True
1662,1662,1.5,0.9,1.7,1.2999999999999998,True
1663,1663,1.5,0.9,1.9,1.5,True
1664,1664,1.5,0.9,2.1,1.7000000000000002,True
1665,1665,1.5,0.9,2.3,1.9,True
1666,1666,1.5,0.9,2.5,2.1,True
1667,1667,1.5,0.9,2.7,2.3000000000000003,True
1668,1668,1.5,0.9,2.9,2.5,True
1669,1669,1.5,0.9,3.1,2.7,True
1670,1670,1.5,0.9,3.3,2.9,True
1671,1671,1.5,0.9,3.5,3.1,True
1672,1672,1.5,0.9,3.7,3.3000000000000003,True
1673,1673,1.5,0.9,3.9,3.5,True
1674,1674,1.5,1.1,0.5,1.1,True
1675,1675,1.5,1.1,0.7,0.9000000000000001,True
1676,1676,1.5,1.1,0.9,0.7000000000000001,True
1677,1677,1.5,1.1,1.1,0.7000000000000002,True
1678,1678,1.5,1.1,1.3,0.9000000000000001,True
1679,1679,1.5,1.1,1.5,1.1,True
1680,1680,1.5,1.1,1.7,1.3,True
1681,1681,1.5,1.1,1.9,1.5,True
1682,1682,1.5,1.1,2.1,1.7000000000000002,True
1683,1683,1.5,1.1,2.3,1.9,True
1684,1684,1.5,1.1,2.5,2.1,True
1685,1685,1.5,1.1,2.7,2.3000000000000003,True
1686,1686,1.5,1.1,2.9,2.5,True
1687,1687,1.5,1.1,3.1,2.7,True
1688,1688,1.5,1.1,3.3,2.9,True
1689,1689,1.5,1.1,3.5,3.1,True
1690,1690,1.5,1.1,3.7,3.3000000000000003,True
1691,1691,1.5,1.1,3.9,3.5,True
1692,1692,1.5,1.3,0.5,1.3,True
1693,1693,1.5,1.3,0.7,1.1,True
1694,1694,1.5,1.3,0.9,0.9,True
1695,1695,1.5,1.3,1.1,0.9000000000000001,True
1696,1696,1.5,1.3,1.3,1.1,True
1697,1697,1.5,1.3,1.5,1.3,True
1698,1698,1.5,1.3,1.7,1.5,True
1699,1699,1.5,1.3,1.9,1.7,True
1700,1700,1.5,1.3,2.1,1.9,True
1701,1701,1.5,1.3,2.3,2.1,True
1702,1702,1.5,1.3,2.5,2.3,True
1703,1703,1.5,1.3,2.7,2.5,True
1704,1704,1.5,1.3,2.9,2.7,True
1705,1705,1.5,1.3,3.1,2.9000000000000004,True
1706,1706,1.5,1.3,3.3,3.1,True
1707,1707,1.5,1.3,3.5,3.3,True
1708,1708,1.5,1.3,3.7,3.5,True
1709,1709,1.5,1.3,3.9,3.7,True
1710,1710,1.5,1.5,0.5,1.5,True
1711,1711,1.5,1.5,0.7,1.3,True
1712,1712,1.5,1.5,0.9,1.1,True
1713,1713,1.5,1.5,1.1,1.1,True
1714,1714,1.5,1.5,1.3,1.3,True
1715,1715,1.5,1.5,1.5,1.5,True
1716,1716,1.5,1.5,1.7,1.7,True
1717,1717,1.5,1.5,1.9,1.9,True
1718,1718,1.5,1.5,2.1,2.1,True
1719,1719,1.5,1.5,2.3,2.3,True
1720,1720,1.5,1.5,2.5,2.5,True
1721,1721,1.5,1.5,2.7,2.7,True
1722,1722,1.5,1.5,2.9,2.9,True
1723,1723,1.5,1.5,3.1,3.1,True
1724,1724,1.5,1.5,3.3,3.3,True
1725,1725,1.5,1.5,3.5,3.5,True
1726,1726,1.5,1.5,3.7,3.7,True
1727,1727,1.5,1.5,3.9,3.9,True
1728,1728,1.5,1.7,0.5,1.7,True
1729,1729,1.5,1.7,0.7,1.5,True
1730,1730,1.5,1.7,0.9,1.2999999999999998,True
1731,1731,1.5,1.7,1.1,1.3,True
1732,1732,1.5,1.7,1.3,1.5,True
1733,1733,1.5,1.7,1.5,1.7,True
1734,1734,1.5,1.7,1.7,1.9,True
1735,1735,1.5,1.7,1.9,2.1,True
1736,1736,1.5,1.7,2.1,2.3,True
1737,1737,1.5,1.7,2.3,2.5,True
1738,1738,1.5,1.7,2.5,2.7,True
1739,1739,1.5,1.7,2.7,2.9000000000000004,True
1740,1740,1.5,1.7,2.9,3.1,True
1741,1741,1.5,1.7,3.1,3.3,True
1742,1742,1.5,1.7,3.3,3.5,True
1743,1743,1.5,1.7,3.5,3.7,True
1744,1744,1.5,1.7,3.7,3.9,True
1745,1745,1.5,1.7,3.9,4.1,True
1746,1746,1.5,1.9,0.5,1.9,True
1747,1747,1.5,1.9,0.7,1.7,True
1748,1748,1.5,1.9,0.9,1.5,True
1749,1749,1.5,1.9,1.1,1.5,True
1750,1750,1.5,1.9,1.3,1.7,True
1751,1751,1.5,1.9,1.5,1.9,True
1752,1752,1.5,1.9,1.7,2.1,True
1753,1753,1.5,1.9,1.9,2.3,True
1754,1754,1.5,1.9,2.1,2.5,True
1755,1755,1.5,1.9,2.3,2.7,True
1756,1756,1.5,1.9,2.5,2.9,True
1757,1757,1.5,1.9,2.7,3.1,True
1758,1758,1.5,1.9,2.9,3.3,True
1759,1759,1.5,1.9,3.1,3.5,True
1760,1760,1.5,1.9,3.3,3.7,True
1761,1761,1.5,1.9,3.5,3.9,True
1762,1762,1.5,1.9,3.7,4.1,True
1763,1763,1.5,1.9,3.9,4.3,True
1764,1764,1.5,2.1,0.5,2.1,True
1765,1765,1.5,2.1,0.7,1.9,True
1766,1766,1.5,2.1,0.9,1.7000000000000002,True
1767,1767,1.5,2.1,1.1,1.7000000000000002,True
1768,1768,1.5,2.1,1.3,1.9,True
1769,1769,1.5,2.1,1.5,2.1,True
1770,1770,1.5,2.1,1.7,2.3,True
1771,1771,1.5,2.1,1.9,2.5,True
1772,1772,1.5,2.1,2.1,2.7,True
1773,1773,1.5,2.1,2.3,2.9,True
1774,1774,1.5,2.1,2.5,3.1,True
1775,1775,1.5,2.1,2.7,3.3000000000000003,True
1776,1776,1.5,2.1,2.9,3.5,True
1777,1777,1.5,2.1,3.1,3.7,True
1778,1778,1.5,2.1,3.3,3.9,True
1779,1779,1.5,2.1,3.5,4.1,True
1780,1780,1.5,2.1,3.7,4.300000000000002,True
1781,1781,1.5,2.1,3.9,4.5,True
1782,1782,1.5,2.3,0.5,2.3,True
1783,1783,1.5,2.3,0.7,2.1,True
1784,1784,1.5,2.3,0.9,1.9,True
1785,1785,1.5,2.3,1.1,1.9,True
1786,1786,1.5,2.3,1.3,2.1,True
1787,1787,1.5,2.3,1.5,2.3,True
1788,1788,1.5,2.3,1.7,2.5,True
1789,1789,1.5,2.3,1.9,2.7,True
1790,1790,1.5,2.3,2.1,2.9,True
1791,1791,1.5,2.3,2.3,3.1,True
1792,1792,1.5,2.3,2.5,3.3,True
1793,1793,1.5,2.3,2.7,3.5,True
1794,1794,1.5,2.3,2.9,3.7,True
1795,1795,1.5,2.3,3.1,3.9,True
1796,1796,1.5,2.3,3.3,4.1,True
1797,1797,1.5,2.3,3.5,4.3,True
1798,1798,1.5,2.3,3.7,4.5,True
1799,1799,1.5,2.3,3.9,4.699999999999998,True
1800,1800,1.5,2.5,0.5,2.5,True
1801,1801,1.5,2.5,0.7,2.3,True
1802,1802,1.5,2.5,0.9,2.1,True
1803,1803,1.5,2.5,1.1,2.1,True
1804,1804,1.5,2.5,1.3,2.3,True
1805,1805,1.5,2.5,1.5,2.5,True
1806,1806,1.5,2.5,1.7,2.7,True
1807,1807,1.5,2.5,1.9,2.9,True
1808,1808,1.5,2.5,2.1,3.1,True
1809,1809,1.5,2.5,2.3,3.3,True
1810,1810,1.5,2.5,2.5,3.5,True
1811,1811,1.5,2.5,2.7,3.7,True
1812,1812,1.5,2.5,2.9,3.9,True
1813,1813,1.5,2.5,3.1,4.1,True
1814,1814,1.5,2.5,3.3,4.3,True
1815,1815,1.5,2.5,3.5,4.5,True
1816,1816,1.5,2.5,3.7,4.7,True
1817,1817,1.5,2.5,3.9,4.9,True
1818,1818,1.5,2.7,0.5,2.7,True
1819,1819,1.5,2.7,0.7,2.5,True
1820,1820,1.5,2.7,0.9,2.3000000000000003,True
1821,1821,1.5,2.7,1.1,2.3000000000000003,True
1822,1822,1.5,2.7,1.3,2.5,True
1823,1823,1.5,2.7,1.5,2.7,True
1824,1824,1.5,2.7,1.7,2.9000000000000004,True
1825,1825,1.5,2.7,1.9,3.1,True
1826,1826,1.5,2.7,2.1,3.3000000000000003,True
1827,1827,1.5,2.7,2.3,3.5,True
1828,1828,1.5,2.7,2.5,3.7,True
1829,1829,1.5,2.7,2.7,3.9,True
1830,1830,1.5,2.7,2.9,4.1,True
1831,1831,1.5,2.7,3.1,4.300000000000002,True
1832,1832,1.5,2.7,3.3,4.5,True
1833,1833,1.5,2.7,3.5,4.7,True
1834,1834,1.5,2.7,3.7,4.9,True
1835,1835,1.5,2.7,3.9,5.1,True
1836,1836,1.5,2.9,0.5,2.9,True
1837,1837,1.5,2.9,0.7,2.7,True
1838,1838,1.5,2.9,0.9,2.5,True
1839,1839,1.5,2.9,1.1,2.5,True
1840,1840,1.5,2.9,1.3,2.7,True
1841,1841,1.5,2.9,1.5,2.9,True
1842,1842,1.5,2.9,1.7,3.1,True
1843,1843,1.5,2.9,1.9,3.3,True
1844,1844,1.5,2.9,2.1,3.5,True
1845,1845,1.5,2.9,2.3,3.7,True
1846,1846,1.5,2.9,2.5,3.9,True
1847,1847,1.5,2.9,2.7,4.1,True
1848,1848,1.5,2.9,2.9,4.3,True
1849,1849,1.5,2.9,3.1,4.5,True
1850,1850,1.5,2.9,3.3,4.699999999999998,True
1851,1851,1.5,2.9,3.5,4.9,True
1852,1852,1.5,2.9,3.7,5.1,True
1853,1853,1.5,2.9,3.9,5.3,True
1854,1854,1.5,3.1,0.5,3.1,True
1855,1855,1.5,3.1,0.7,2.9000000000000004,True
1856,1856,1.5,3.1,0.9,2.7,True
1857,1857,1.5,3.1,1.1,2.7,True
1858,1858,1.5,3.1,1.3,2.9000000000000004,True
1859,1859,1.5,3.1,1.5,3.1,True
1860,1860,1.5,3.1,1.7,3.3,True
1861,1861,1.5,3.1,1.9,3.5,True
1862,1862,1.5,3.1,2.1,3.7,True
1863,1863,1.5,3.1,2.3,3.9,True
1864,1864,1.5,3.1,2.5,4.1,True
1865,1865,1.5,3.1,2.7,4.300000000000002,True
1866,1866,1.5,3.1,2.9,4.5,True
1867,1867,1.5,3.1,3.1,4.7,True
1868,1868,1.5,3.1,3.3,4.9,True
1869,1869,1.5,3.1,3.5,5.1,True
1870,1870,1.5,3.1,3.7,5.300000000000002,True
1871,1871,1.5,3.1,3.9,5.5,True
1872,1872,1.5,3.3,0.5,3.3,True
1873,1873,1.5,3.3,0.7,3.1,True
1874,1874,1.5,3.3,0.9,2.9,True
1875,1875,1.5,3.3,1.1,2.9,True
1876,1876,1.5,3.3,1.3,3.1,True
1877,1877,1.5,3.3,1.5,3.3,True
1878,1878,1.5,3.3,1.7,3.5,True
1879,1879,1.5,3.3,1.9,3.7,True
1880,1880,1.5,3.3,2.1,3.9,True
1881,1881,1.5,3.3,2.3,4.1,True
1882,1882,1.5,3.3,2.5,4.3,True
1883,1883,1.5,3.3,2.7,4.5,True
1884,1884,1.5,3.3,2.9,4.699999999999998,True
1885,1885,1.5,3.3,3.1,4.9,True
1886,1886,1.5,3.3,3.3,5.1,True
1887,1887,1.5,3.3,3.5,5.3,True
1888,1888,1.5,3.3,3.7,5.5,True
1889,1889,1.5,3.3,3.9,5.699999999999998,True
1890,1890,1.5,3.5,0.5,3.5,True
1891,1891,1.5,3.5,0.7,3.3,True
1892,1892,1.5,3.5,0.9,3.1,True
1893,1893,1.5,3.5,1.1,3.1,True
1894,1894,1.5,3.5,1.3,3.3,True
1895,1895,1.5,3.5,1.5,3.5,True
1896,1896,1.5,3.5,1.7,3.7,True
1897,1897,1.5,3.5,1.9,3.9,True
1898,1898,1.5,3.5,2.1,4.1,True
1899,1899,1.5,3.5,2.3,4.3,True
1900,1900,1.5,3.5,2.5,4.5,True
1901,1901,1.5,3.5,2.7,4.7,True
1902,1902,1.5,3.5,2.9,4.9,True
1903,1903,1.5,3.5,3.1,5.1,True
1904,1904,1.5,3.5,3.3,5.3,True
1905,1905,1.5,3.5,3.5,5.5,True
1906,1906,1.5,3.5,3.7,5.7,True
1907,1907,1.5,3.5,3.9,5.9,True
1908,1908,1.5,3.7,0.5,3.7,True
1909,1909,1.5,3.7,0.7,3.5,True
1910,1910,1.5,3.7,0.9,3.3000000000000003,True
1911,1911,1.5,3.7,1.1,3.3000000000000003,True
1912,1912,1.5,3.7,1.3,3.5,True
1913,1913,1.5,3.7,1.5,3.7,True
1914,1914,1.5,3.7,1.7,3.9,True
1915,1915,1.5,3.7,1.9,4.1,True
1916,1916,1.5,3.7,2.1,4.300000000000002,True
1917,1917,1.5,3.7,2.3,4.5,True
1918,1918,1.5,3.7,2.5,4.7,True
1919,1919,1.5,3.7,2.7,4.9,True
1920,1920,1.5,3.7,2.9,5.1,True
1921,1921,1.5,3.7,3.1,5.300000000000002,True
1922,1922,1.5,3.7,3.3,5.5,True
1923,1923,1.5,3.7,3.5,5.7,True
1924,1924,1.5,3.7,3.7,5.9,True
1925,1925,1.5,3.7,3.9,6.1,True
1926,1926,1.5,3.9,0.5,3.9,True
1927,1927,1.5,3.9,0.7,3.7,True
1928,1928,1.5,3.9,0.9,3.5,True
1929,1929,1.5,3.9,1.1,3.5,True
1930,1930,1.5,3.9,1.3,3.7,True
1931,1931,1.5,3.9,1.5,3.9,True
1932,1932,1.5,3.9,1.7,4.1,True
1933,1933,1.5,3.9,1.9,4.3,True
1934,1934,1.5,3.9,2.1,4.5,True
1935,1935,1.5,3.9,2.3,4.699999999999998,True
1936,1936,1.5,3.9,2.5,4.9,True
1937,1937,1.5,3.9,2.7,5.1,True
1938,1938,1.5,3.9,2.9,5.3,True
1939,1939,1.5,3.9,3.1,5.5,True
1940,1940,1.5,3.9,3.3,5.699999999999998,True
1941,1941,1.5,3.9,3.5,5.9,True
1942,1942,1.5,3.9,3.7,6.1,True
1943,1943,1.5,3.9,3.9,6.3,True
1944,1944,1.7,0.5,0.5,1.7,True
1945,1945,1.7,0.5,0.7,1.5,True
1946,1946,1.7,0.5,0.9,1.2999999999999998,True
1947,1947,1.7,0.5,1.1,1.3,True
1948,1948,1.7,0.5,1.3,1.5,True
1949,1949,1.7,0.5,1.5,1.7,True
1950,1950,1.7,0.5,1.7,1.9,True
1951,1951,1.7,0.5,1.9,2.1,True
1952,1952,1.7,0.5,2.1,2.3,True
1953,1953,1.7,0.5,2.3,2.5,True
1954,1954,1.7,0.5,2.5,2.7,True
1955,1955,1.7,0.5,2.7,2.9000000000000004,True
1956,1956,1.7,0.5,2.9,3.1,True
1957,1957,1.7,0.5,3.1,3.3,True
1958,1958,1.7,0.5,3.3,3.5,True
1959,1959,1.7,0.5,3.5,3.7,True
1960,1960,1.7,0.5,3.7,3.9,True
1961,1961,1.7,0.5,3.9,4.1,True
1962,1962,1.7,0.7,0.5,1.5,True
1963,1963,1.7,0.7,0.7,1.3,True
1964,1964,1.7,0.7,0.9,1.1,True
1965,1965,1.7,0.7,1.1,1.1,True
1966,1966,1.7,0.7,1.3,1.3,True
1967,1967,1.7,0.7,1.5,1.5,True
1968,1968,1.7,0.7,1.7,1.7,True
1969,1969,1.7,0.7,1.9,1.9,True
1970,1970,1.7,0.7,2.1,2.1,True
1971,1971,1.7,0.7,2.3,2.3,True
1972,1972,1.7,0.7,2.5,2.5,True
1973,1973,1.7,0.7,2.7,2.7,True
1974,1974,1.7,0.7,2.9,2.9,True
1975,1975,1.7,0.7,3.1,3.1,True
1976,1976,1.7,0.7,3.3,3.3,True
1977,1977,1.7,0.7,3.5,3.5,True
1978,1978,1.7,0.7,3.7,3.7,True
1979,1979,1.7,0.7,3.9,3.9,True
1980,1980,1.7,0.9,0.5,1.2999999999999998,True
1981,1981,1.7,0.9,0.7,1.1,True
1982,1982,1.7,0.9,0.9,0.8999999999999999,True
1983,1983,1.7,0.9,1.1,0.9,True
1984,1984,1.7,0.9,1.3,1.1,True
1985,1985,1.7,0.9,1.5,1.2999999999999998,True
1986,1986,1.7,0.9,1.7,1.5,True
1987,1987,1.7,0.9,1.9,1.6999999999999995,True
1988,1988,1.7,0.9,2.1,1.9,True
1989,1989,1.7,0.9,2.3,2.1,True
1990,1990,1.7,0.9,2.5,2.3,True
1991,1991,1.7,0.9,2.7,2.5,True
1992,1992,1.7,0.9,2.9,2.7,True
1993,1993,1.7,0.9,3.1,2.9,True
1994,1994,1.7,0.9,3.3,3.1,True
1995,1995,1.7,0.9,3.5,3.3,True
1996,1996,1.7,0.9,3.7,3.5,True
1997,1997,1.7,0.9,3.9,3.7,True
1998,1998,1.7,1.1,0.5,1.3,True
1999,1999,1.7,1.1,0.7,1.1,True
2000,2000,1.7,1.1,0.9,0.9,True
